player_id,first_name,last_name,birthdate,school,country,height,weight,season_experience,jersey_number,roster_status,start_year,end_year,draft_year
203114,Khris,Middleton,1991-08-12,Texas A&M,USA,6-7,222,11,22,Active,2012,2023,2012
203115,Will,Barton,1991-01-06,Memphis,USA,6-5,181,11,1,Active,2012,2023,2012
203117,Doron,Lamb,1991-11-06,Kentucky,USA,6-4,200,2,1,Inactive,2012,2013,2012
203118,Mike,Scott,1988-07-16,Virginia,USA,6-7,237,10,1,Inactive,2012,2020,2012
203119,Kim,English,1988-09-24,Missouri,USA,6-6,200,2,24,Inactive,2012,2012,2012
203120,Justin,Hamilton,1990-04-01,Louisiana State,USA,7-0,255,4,41,Inactive,2013,2016,2012
203122,Kevin,Murphy,1990-03-06,Tennessee Tech,USA,6-6,185,2,55,Inactive,2012,2012,2012
203124,Kyle,O'Quinn,1990-03-26,Norfolk State,USA,6-9,250,9,9,Inactive,2012,2019,2012
203126,Kris,Joseph,1988-12-17,Syracuse,Canada,6-7,210,2,24,Inactive,2012,2012,2012
203128,Furkan,Aldemir,1991-08-09,Galatasaray,Turkey,6-10,240,2,19,Inactive,2014,2014,2012
203133,Robbie,Hummel,1989-03-08,Purdue,USA,6-9,219,3,4,Inactive,2013,2014,2012
203135,Robert,Sacre,1989-06-06,Gonzaga,Canada,7-0,270,5,50,Inactive,2012,2015,2012
203136,Ognjen,Kuzmic,1990-05-16,Malaga,Serbia,7-0,260,2,1,Inactive,2013,2014,2012
203144,Alexey,Shved,1988-12-16,CSKA Moscow,Russia,6-6,187,3,1,Inactive,2012,2014,0
203145,Kent,Bazemore,1989-07-01,Old Dominion,USA,6-4,195,11,9,Inactive,2012,2021,0
203148,Brian,Roberts,1985-12-03,Dayton,USA,6-1,173,6,22,Inactive,2012,2016,0
203156,Henry,Sims,1990-03-27,Georgetown,USA,6-10,248,5,14,Inactive,2012,2015,0
203158,Kevin,Jones,1989-08-25,West Virginia,USA,6-8,260,2,5,Inactive,2012,2012,0
203187,Chris,Johnson,1990-04-29,Dayton,USA,6-6,206,5,23,Inactive,2012,2015,0
203197,Diante,Garrett,1988-11-03,Iowa State,USA,6-4,190,2,8,Inactive,2012,2013,0
203199,DeQuan,Jones,1990-06-20,Miami,USA,6-8,221,2,20,Inactive,2012,2012,0
203200,Justin,Holiday,1989-04-05,Washington,USA,6-6,180,10,0,Active,2012,2023,0
203210,JaMychal,Green,1990-06-21,Alabama,USA,6-9,227,9,1,Active,2014,2023,0
203263,James,Nunnally,1990-07-14,Cal-Santa Barbara,USA,6-7,205,4,21,Inactive,2013,2020,0
203268,Jorge,Gutierrez,1988-12-27,California,Mexico,6-3,189,4,12,Inactive,2013,2015,0
203317,Tim,Ohlbrecht,1988-08-30,Skyliners Frankfurt,Germany,6-11,255,2,14,Inactive,2012,2012,0
203382,Aron,Baynes,1986-12-09,Washington State,Australia,6-10,260,10,46,Inactive,2012,2020,0
203458,Alex,Len,1993-06-16,Maryland,Ukraine,7-2,250,10,25,Active,2013,2023,2013
203462,Archie,Goodwin,1994-08-17,Kentucky,USA,6-5,205,5,10,Inactive,2013,2016,2013
203463,Ben,McLemore,1993-02-11,Kansas,USA,6-3,195,10,23,Inactive,2013,2021,2013
203464,Brandon,Paul,1991-04-30,Illinois,USA,6-4,200,1,3,Inactive,2017,2017,0
203467,Carrick,Felix,1990-08-17,Arizona State,USA,6-6,201,2,30,Inactive,2013,2013,2013
203469,Cody,Zeller,1992-10-05,Indiana,USA,6-11,240,10,44,Active,2013,2023,2013
203471,Dennis,Schroder,1993-09-15,Braunschweig,Germany,6-1,172,10,17,Active,2013,2023,2013
203473,Dewayne,Dedmon,1989-08-12,Southern California,USA,6-10,245,10,14,Active,2013,2023,0
203476,Gorgui,Dieng,1990-01-18,Louisville,Senegal,6-10,248,10,41,Active,2013,2023,2013
203479,Jamaal,Franklin,1991-07-21,San Diego State,USA,6-5,191,3,22,Inactive,2013,2014,2013
203480,James,Southerland,1990-04-28,Syracuse,USA,6-8,215,1,31,Inactive,2013,2013,0
203482,Kelly,Olynyk,1991-04-19,Gonzaga,Canada,6-11,240,10,41,Active,2013,2023,2013
203484,Kentavious,Caldwell-Pope,1993-02-18,Georgia,USA,6-5,204,10,5,Active,2013,2023,2013
203486,Mason,Plumlee,1990-03-05,Duke,USA,7-0,254,10,44,Active,2013,2023,2013
203487,Michael,Carter-Williams,1991-10-10,Syracuse,USA,6-5,190,9,11,Active,2013,2023,2013
203488,Mike,Muscala,1991-07-01,Bucknell,USA,6-11,240,10,57,Active,2013,2023,2013
203490,Otto,Porter Jr.,1993-06-03,Georgetown,USA,6-8,198,10,32,Active,2013,2023,2013
203491,Peyton,Siva,1990-10-24,Louisville,USA,6-0,185,1,34,Inactive,2013,2013,2013
203493,Reggie,Bullock,1991-03-16,North Carolina,USA,6-6,205,10,25,Active,2013,2023,2013
203495,Ricky,Ledo,1992-09-10,Providence,USA,6-7,195,2,11,Inactive,2013,2014,2013
203496,Robert,Covington,1990-12-14,Tennessee State,USA,6-7,209,10,23,Active,2013,2023,0
203497,Rudy,Gobert,1992-06-26,Cholet,France,7-1,258,10,27,Active,2013,2023,2013
203499,Shane,Larkin,1992-10-02,Miami,USA,5-11,175,4,8,Inactive,2013,2017,2013
203500,Steven,Adams,1993-07-20,Pittsburgh,New Zealand,6-11,265,10,4,Active,2013,2023,2013
203501,Tim,Hardaway Jr.,1992-03-16,Michigan,USA,6-5,205,10,11,Active,2013,2023,2013
203503,Tony,Snell,1991-11-10,New Mexico,USA,6-6,213,10,21,Inactive,2013,2021,2013
203504,Trey,Burke,1992-11-12,Michigan,USA,6-0,185,10,3,Inactive,2013,2021,2013
203506,Victor,Oladipo,1992-05-04,Indiana,USA,6-3,213,10,4,Active,2013,2023,2013
203507,Giannis,Antetokounmpo,1994-12-06,Filathlitikos,Greece,7-0,243,10,34,Active,2013,2023,2013
203508,Sergey,Karasev,1993-10-26,Zenit Saint Petersburg,Russia,6-7,208,4,10,Inactive,2013,2015,2013
203513,Erik,Murphy,1990-10-26,Florida,Finland,6-10,230,1,33,Inactive,2013,2013,2013
203521,Matthew,Dellavedova,1990-09-08,St. Mary's,Australia,6-3,200,9,8,Active,2013,2023,0
203526,Raul,Neto,1992-05-19,Murcia,Brazil,6-2,180,8,19,Active,2015,2023,2013
203527,Ryan,Kelly,1991-04-09,Duke,USA,6-11,230,5,30,Inactive,2013,2016,2013
203530,Joffrey,Lauvergne,1991-09-30,Khimki,France,6-11,260,5,77,Inactive,2014,2017,2013
203540,Gigi,Datome,1987-11-27,Virtus Roma,Italy,6-8,215,2,70,Inactive,2013,2014,0
203543,Vitor,Faverani,1988-05-05,Valencia,Brazil,6-11,260,2,38,Inactive,2013,2013,0
203544,Pero,Antic,1982-07-29,Olympiacos,Macedonia,6-11,260,2,6,Inactive,2013,2014,0
203546,Ian,Clark,1991-03-07,Belmont,USA,6-3,175,7,2,Inactive,2013,2018,0
203552,Seth,Curry,1990-08-23,Duke,USA,6-1,185,9,30,Active,2013,2023,0
203564,Kalin,Lucas,1989-05-24,Michigan State,USA,6-1,195,3,24,Inactive,2014,2018,0
203569,Chris,Babb,1990-02-14,Iowa State,USA,6-5,225,3,52,Inactive,2013,2014,0
203580,Larry,Drew II,1990-03-05,UCLA,USA,6-2,180,2,1,Inactive,2014,2017,0
203584,Troy,Daniels,1991-07-15,Va Commonwealth,USA,6-4,200,8,30,Inactive,2013,2019,0
203585,Rodney,McGruder,1991-07-29,Kansas State,USA,6-4,205,7,17,Active,2016,2023,0
203613,Jonathon,Simmons,1989-09-14,Houston,USA,6-6,195,5,14,Inactive,2015,2018,2012
203648,Thanasis,Antetokounmpo,1992-07-18,Panathinaikos,Greece,6-7,219,5,43,Active,2015,2023,2014
203687,Reggie,Hearn,1991-08-14,Northwestern,USA,6-5,210,2,38,Inactive,2017,2017,2013
203798,PJ,Hairston,1992-12-24,North Carolina,USA,6-6,230,3,19,Inactive,2014,2015,2014
203895,Jordan,McRae,1991-03-28,Tennessee,USA,6-5,179,5,52,Inactive,2015,2019,2014
203897,Zach,LaVine,1995-03-10,UCLA,USA,6-5,200,9,8,Active,2014,2023,2014
203898,Tyler,Ennis,1994-08-24,Syracuse,Canada,6-3,194,4,10,Inactive,2014,2017,2014
203900,Markel,Brown,1992-01-29,Oklahoma State,USA,6-3,190,4,26,Inactive,2014,2017,2014
203901,Elfrid,Payton,1994-02-22,Louisana-Lafayette,USA,6-3,195,9,2,Inactive,2014,2021,2014
203902,Semaj,Christon,1992-11-01,Xavier,USA,6-3,190,2,6,Inactive,2016,2016,2014
203903,Jordan,Clarkson,1992-06-07,Missouri,USA,6-5,194,9,0,Active,2014,2023,2014
203906,Devyn,Marble,1992-09-21,Iowa,USA,6-6,200,3,11,Inactive,2014,2015,2014
203909,KJ,McDaniels,1993-02-09,Clemson,USA,6-6,205,4,14,Inactive,2014,2016,2014
203910,Nick,Johnson,1992-12-22,Arizona,USA,6-3,202,2,3,Inactive,2014,2014,2014
203912,C.J.,Wilcox,1990-12-30,Washington,USA,6-5,195,4,23,Inactive,2014,2017,2014
203913,Jabari,Brown,1992-12-18,Missouri,USA,6-5,214,2,15,Inactive,2014,2014,2014
203914,Gary,Harris,1994-09-14,Michigan State,USA,6-4,210,9,14,Active,2014,2023,2014
203915,Spencer,Dinwiddie,1993-04-06,Colorado,USA,6-5,215,9,26,Active,2014,2023,2014
203918,Rodney,Hood,1992-10-20,Duke,USA,6-8,208,9,22,Inactive,2014,2021,2014
203919,Jordan,Adams,1994-07-08,UCLA,USA,6-5,209,3,3,Inactive,2014,2015,2014
203920,Khem,Birch,1992-09-28,UNLV,Canada,6-8,233,6,24,Active,2017,2023,0
203921,Cleanthony,Early,1991-04-17,Wichita State,USA,6-8,210,3,11,Inactive,2014,2015,2014
203925,Joe,Harris,1991-09-06,Virginia,USA,6-6,220,9,12,Active,2014,2023,2014
203926,Doug,McDermott,1992-01-03,Creighton,USA,6-6,225,9,17,Active,2014,2023,2014
203930,Sean,Kilpatrick,1990-01-06,Cincinnati,USA,6-4,212,4,0,Inactive,2014,2017,0
203932,Aaron,Gordon,1995-09-16,Arizona,USA,6-8,235,9,50,Active,2014,2023,2014
203933,T.J.,Warren,1993-09-05,North Carolina State,USA,6-8,220,8,21,Active,2014,2023,2014
203935,Marcus,Smart,1994-03-06,Oklahoma State,USA,6-4,220,9,36,Active,2014,2023,2014
203937,Kyle,Anderson,1993-09-20,UCLA,USA,6-9,230,9,5,Active,2014,2023,2014
203952,Andrew,Wiggins,1995-02-23,Kansas,Canada,6-7,197,9,22,Active,2014,2023,2014
203954,Joel,Embiid,1994-03-16,Kansas,Cameroon,7-0,280,7,21,Active,2014,2023,2014
203955,Bryce,Cotton,1992-08-11,Providence,USA,6-1,165,3,8,Inactive,2014,2015,0
203956,Mitch,McGary,1992-06-06,Michigan,USA,6-10,255,3,33,Inactive,2014,2015,2014
203957,Dante,Exum,1995-07-13,Australian Institute of Sport,Australia,6-5,214,7,5,Inactive,2014,2020,2014
203960,JaKarr,Sampson,1993-03-20,St. John's (NY),USA,6-7,214,7,14,Inactive,2014,2020,0
203961,Eric,Moreland,1991-12-24,Oregon State,USA,6-10,238,5,15,Inactive,2014,2018,0
203962,Josh,Huestis,1991-12-19,Stanford,USA,6-7,230,4,34,Inactive,2015,2017,2014
203963,Shayne,Whittington,1991-03-27,Western Michigan,USA,6-11,250,3,42,Inactive,2014,2015,0
203967,Dario,Saric,1994-04-08,Anadolu Efes,Croatia,6-10,225,6,9,Active,2016,2023,2014
203991,Clint,Capela,1994-05-18,Elan Chalon,Switzerland,6-10,256,9,15,Active,2014,2023,2014
203994,Jusuf,Nurkic,1994-08-23,Cedevita,Bosnia and Herzegovina,7-0,290,9,27,Active,2014,2023,2014
203996,Damien,Inglis,1995-05-20,Chorale Roanne,France,6-8,246,2,17,Inactive,2014,2015,2014
203999,Nikola,Jokic,1995-02-19,Mega Basket,Serbia,6-11,284,8,15,Active,2015,2023,2014
204001,Kristaps,Porzingis,1995-08-02,Cajasol Sevilla,Latvia,7-3,240,7,6,Active,2015,2023,2015
204002,Edy,Tavares,1992-03-22,Gran Canaria,Cabo Verde,7-3,265,3,40,Inactive,2015,2016,2014
204014,Damjan,Rudez,1986-06-17,Zaragoza,Croatia,6-10,228,4,3,Inactive,2014,2016,0
204022,Jack,Cooley,1991-04-12,Notre Dame,USA,6-10,274,2,45,Inactive,2014,2017,0
204028,Tarik,Black,1991-11-22,Kansas,USA,6-9,250,5,28,Inactive,2014,2017,0
204037,Travis,Wear,1990-09-21,UCLA,USA,6-10,225,3,21,Inactive,2014,2017,0
204060,Joe,Ingles,1987-10-02,Maccabi Tel Aviv,Australia,6-9,220,9,7,Active,2014,2023,0
204065,David,Stockton,1991-06-24,Gonzaga,USA,5-11,165,3,5,Inactive,2014,2017,2014
204098,Xavier,Munford,1992-06-01,Rhode Island,USA,6-4,173,2,0,Inactive,2015,2017,2014
204456,T.J.,McConnell,1992-03-25,Arizona,USA,6-1,190,8,9,Active,2015,2023,2015
1626143,Jahlil,Okafor,1995-12-15,Duke,USA,6-10,270,7,13,Inactive,2015,2020,2015
1626145,Tyus,Jones,1996-05-10,Duke,USA,6-2,196,8,21,Active,2015,2023,2015
1626146,Cliff,Alexander,1995-11-16,Kansas,USA,6-8,240,2,34,Inactive,2015,2015,0
1626148,Anthony,Brown,1992-10-10,Stanford,USA,6-7,224,4,3,Inactive,2015,2017,2015
1626149,Montrezl,Harrell,1994-01-26,Louisville,USA,6-7,240,8,5,Active,2015,2023,2015
1626151,Aaron,Harrison,1994-10-28,Kentucky,USA,6-6,210,3,9,Inactive,2015,2017,0
1626153,Delon,Wright,1992-04-26,Utah,USA,6-5,185,8,55,Active,2015,2023,2015
1626154,RJ,Hunter,1993-10-24,Georgia State,USA,6-5,185,5,28,Inactive,2015,2018,2015
1626156,D'Angelo,Russell,1996-02-23,Ohio State,USA,6-4,193,8,1,Active,2015,2023,2015
1626157,Karl-Anthony,Towns,1995-11-15,Kentucky,USA,7-0,248,8,32,Active,2015,2023,2015
1626158,Richaun,Holmes,1993-10-15,Bowling Green,USA,6-8,235,8,22,Active,2015,2023,2015
1626159,Justise,Winslow,1996-03-26,Duke,USA,6-6,222,8,26,Active,2015,2023,2015
1626161,Willie,Cauley-Stein,1993-08-18,Kentucky,USA,7-0,240,7,0,Active,2015,2023,2015
1626162,Kelly,Oubre Jr.,1995-12-09,Kansas,USA,6-6,203,8,12,Active,2015,2023,2015
1626163,Frank,Kaminsky,1993-04-04,Wisconsin,USA,7-0,240,8,33,Active,2015,2023,2015
1626164,Devin,Booker,1996-10-30,Kentucky,USA,6-5,206,8,1,Active,2015,2023,2015
1626166,Cameron,Payne,1994-08-08,Murray State,USA,6-1,183,8,15,Active,2015,2023,2015
1626167,Myles,Turner,1996-03-24,Texas,USA,6-11,250,8,33,Active,2015,2023,2015
1626171,Bobby,Portis,1995-02-10,Arkansas,USA,6-11,250,8,9,Active,2015,2023,2015
1626172,Kevon,Looney,1996-02-06,UCLA,USA,6-9,222,8,5,Active,2015,2023,2015
1626174,Christian,Wood,1995-09-27,UNLV,USA,6-9,214,7,35,Active,2015,2023,0
1626175,Jordan,Mickey,1994-07-09,Louisiana State,USA,6-8,235,4,25,Inactive,2015,2017,2015
1626176,Rakeem,Christmas,1991-12-01,Syracuse,USA,6-9,250,3,25,Inactive,2015,2016,2015
1626177,Dakari,Johnson,1995-09-22,Kentucky,USA,7-0,255,1,44,Inactive,2017,2017,2015
1626179,Terry,Rozier,1994-03-17,Louisville,USA,6-1,190,8,3,Active,2015,2023,2015
1626181,Norman,Powell,1993-05-25,UCLA,USA,6-4,215,8,24,Active,2015,2023,2015
1626185,Jarell,Martin,1994-05-24,Louisiana State,USA,6-10,239,5,2,Inactive,2015,2018,2015
1626187,Michael,Frazier II,1994-03-08,Florida,USA,6-3,200,2,21,Inactive,2018,2019,0
1626191,Chris,McCullough,1995-02-05,Syracuse,USA,6-9,215,4,1,Inactive,2015,2017,2015
1626192,Pat,Connaughton,1993-01-06,Notre Dame,USA,6-5,209,8,24,Active,2015,2023,2015
1626195,Willy,Hernangomez,1994-05-27,Cajasol Sevilla,Spain,6-11,250,7,9,Active,2016,2023,2015
1626196,Josh,Richardson,1993-09-15,Tennessee,USA,6-6,200,8,2,Active,2015,2023,2015
1626199,Darrun,Hilliard,1993-04-13,Villanova,USA,6-6,220,4,24,Inactive,2015,2017,2015
1626202,Joe,Young,1992-06-27,Oregon,USA,6-2,185,3,3,Inactive,2015,2017,2015
1626203,Treveon,Graham,1993-10-28,Virginia Commonwealth,USA,6-5,219,5,2,Inactive,2016,2019,0
1626204,Larry,Nance Jr.,1993-01-01,Wyoming,USA,6-8,245,8,22,Active,2015,2023,2015
1626209,Mario,Hezonja,1995-02-25,FC Barcelona,Croatia,6-8,220,6,44,Inactive,2015,2019,2015
1626210,Alan,Williams,1993-01-28,Cal-Santa Barbara,USA,6-8,265,5,15,Inactive,2015,2018,0
1626220,Royce,O'Neale,1993-06-05,Baylor,USA,6-6,226,6,0,Active,2017,2023,0
1626224,Cedi,Osman,1995-04-08,Anadolu Efes,Turkey,6-7,230,6,16,Active,2017,2023,2015
1626245,Cristiano,Felicio,1992-07-07,Flamengo,Brazil,6-11,270,7,6,Inactive,2015,2020,0
1626246,Boban,Marjanovic,1988-08-15,Crvena zvezda,Serbia,7-4,290,8,51,Active,2015,2023,0
1626251,Duje,Dukan,1991-12-04,Wisconsin,Croatia,6-9,220,2,26,Inactive,2015,2015,0
1626253,Axel,Toupane,1992-07-23,Strasbourg IG,France,6-7,210,4,66,Inactive,2015,2020,0
1626254,Maurice,Ndour,1992-06-18,Ohio,Senegal,6-9,200,2,2,Inactive,2016,2016,0
1626259,Malcolm,Miller,1993-03-06,Holy Cross,USA,6-7,210,4,13,Inactive,2017,2019,0
1626780,Jonathan,Gibson,1987-11-08,New Mexico State,USA,6-2,185,4,3,Inactive,2016,2018,0
1627098,Malcolm,Delaney,1989-03-11,Virginia Tech,USA,6-3,190,2,5,Inactive,2016,2017,0
1627215,Walt,Lemon Jr.,1992-07-26,Bradley,USA,6-3,180,3,25,Inactive,2017,2018,2014
1627362,Briante,Weber,1992-12-29,Virginia Commonwealth,USA,6-2,165,4,3,Inactive,2015,2017,0
1627395,Julian,Washburn,1991-12-18,Texas-El Paso,USA,6-8,209,2,4,Inactive,2018,2018,2015
1627732,Ben,Simmons,1996-07-20,Louisiana State,Australia,6-10,240,5,10,Active,2016,2023,2016
1627734,Domantas,Sabonis,1996-05-03,Gonzaga,Lithuania,7-1,240,7,10,Active,2016,2023,2016
1627736,Malik,Beasley,1996-11-26,Florida State,USA,6-4,187,7,5,Active,2016,2023,2016
1627737,Marquese,Chriss,1997-07-02,Washington,USA,6-9,240,7,35,Inactive,2016,2021,2016
1627739,Kris,Dunn,1994-03-18,Providence,USA,6-3,205,7,11,Active,2016,2023,2016
1627741,Buddy,Hield,1992-12-17,Oklahoma,Bahamas,6-4,220,7,24,Active,2016,2023,2016
1627742,Brandon,Ingram,1997-09-02,Duke,USA,6-8,190,7,14,Active,2016,2023,2016
1627745,Damian,Jones,1995-06-30,Vanderbilt,USA,6-11,245,7,15,Active,2016,2023,2016
1627746,Skal,Labissiere,1996-03-18,Kentucky,Haiti,6-10,235,5,7,Inactive,2016,2019,2016
1627747,Caris,LeVert,1994-08-25,Michigan,USA,6-6,205,7,3,Active,2016,2023,2016
1627749,Dejounte,Murray,1996-09-19,Washington,USA,6-5,180,6,5,Active,2016,2023,2016
1627750,Jamal,Murray,1997-02-23,Kentucky,Canada,6-4,215,6,27,Active,2016,2023,2016
1627751,Jakob,Poeltl,1995-10-15,Utah,Austria,7-1,245,7,19,Active,2016,2023,2016
1627754,Diamond,Stone,1997-02-10,Maryland,USA,6-11,255,2,0,Inactive,2016,2016,2016
1627757,Stephen,Zimmerman,1996-09-09,UNLV,USA,7-0,240,2,33,Inactive,2016,2016,2016
1627759,Jaylen,Brown,1996-10-24,California,USA,6-6,223,7,7,Active,2016,2023,2016
1627770,Kay,Felder,1995-03-29,Oakland,USA,5-9,176,3,22,Inactive,2016,2017,2016
1627771,Michael,Gbinije,1992-06-05,Syracuse,USA,6-7,200,2,9,Inactive,2016,2016,2016
1627774,Jake,Layman,1994-03-07,Maryland,USA,6-8,209,7,10,Inactive,2016,2021,2016
1627777,Georges,Niang,1993-06-17,Iowa State,USA,6-7,230,7,20,Active,2016,2023,2016
1627778,Chinanu,Onuaku,1996-11-01,Louisville,USA,6-10,245,3,21,Inactive,2016,2017,2016
1627779,Marcus,Paige,1993-09-11,North Carolina,USA,6-0,164,2,4,Inactive,2017,2017,2016
1627780,Gary,Payton II,1992-12-01,Oregon State,USA,6-2,195,7,8,Active,2016,2023,0
1627783,Pascal,Siakam,1994-04-02,New Mexico State,Cameroon,6-8,230,7,43,Active,2016,2023,2016
1627784,Jarrod,Uthoff,1993-05-19,Iowa,USA,6-9,220,3,7,Inactive,2016,2019,0
1627785,Isaiah,Whitehead,1995-03-08,Seton Hall,USA,6-4,213,3,12,Inactive,2016,2018,2016
1627786,Troy,Williams,1994-12-30,Indiana,USA,6-7,218,4,19,Inactive,2016,2018,0
1627788,Furkan,Korkmaz,1997-07-24,Anadolu Efes,Turkey,6-7,202,6,30,Active,2017,2023,2016
1627789,Timothe,Luwawu-Cabarrot,1995-05-09,,France,6-7,215,7,7,Inactive,2016,2021,2016
1627790,Ante,Zizic,1997-01-04,Darussafaka,Croatia,6-10,266,4,41,Inactive,2017,2019,2016
1627812,Yogi,Ferrell,1993-05-09,Indiana,USA,6-0,178,6,11,Inactive,2016,2020,0
1627814,Damion,Lee,1992-10-21,Drexel,USA,6-5,210,6,10,Active,2017,2023,0
1627815,Sheldon,Mac,1992-12-21,Miami,USA,6-6,200,2,9,Inactive,2016,2016,2016
1627816,Alex,Poythress,1993-09-06,Kentucky,USA,6-9,235,4,22,Inactive,2016,2018,0
1627821,James,Webb III,1993-08-19,Boise State,USA,6-9,202,1,0,Inactive,2017,2017,2016
1627824,Guerschon,Yabusele,1995-12-17,Rouen Metropole,France,6-8,260,3,30,Inactive,2016,2018,2016
1627826,Ivica,Zubac,1997-03-18,Mega Basket,Croatia,7-0,240,7,40,Active,2016,2023,2016
1627834,Georgios,Papagiannis,1997-07-03,Panathinaikos,Greece,7-1,240,2,19,Inactive,2016,2017,2016
1627835,Paul,Zipser,1994-02-18,Bayern Munich,Germany,6-8,226,2,16,Inactive,2016,2017,2016
1627848,Shawn,Long,1993-01-29,Louisiana-Lafayette,USA,6-9,255,2,36,Inactive,2016,2016,0
1627849,Daniel,Ochefu,1993-12-15,Villanova,USA,6-11,245,2,32,Inactive,2016,2016,0
1627850,Marshall,Plumlee,1992-07-14,Duke,USA,7-0,250,2,40,Inactive,2016,2017,0
1627856,Matt,Costello,1993-08-05,Michigan State,USA,6-10,240,2,10,Inactive,2017,2017,0
1627858,Kyle,Collinsworth,1991-10-03,Brigham Young,USA,6-6,210,2,8,Inactive,2017,2017,2016
1627863,Danuel,House Jr.,1993-06-07,Texas A&M,USA,6-6,220,7,25,Active,2016,2023,0
1627868,Patricio,Garino,1993-05-17,George Washington,Argentina,6-6,203,2,29,Inactive,2016,2016,0
1627875,Marcus,Georges-Hunt,1994-03-28,Georgia Tech,USA,6-5,226,3,13,Inactive,2016,2017,0
1627884,Derrick,Jones Jr.,1997-02-15,UNLV,USA,6-6,210,7,5,Active,2016,2023,0
1627885,Shaquille,Harrison,1993-10-06,Tulsa,USA,6-4,195,7,0,Inactive,2017,2022,0
1627936,Alex,Caruso,1994-02-28,Texas A&M,USA,6-5,186,6,6,Active,2017,2023,0
1627982,Josh,Gray,1993-09-09,Louisiana State,USA,6-0,180,3,5,Inactive,2017,2019,0
1627988,Myke,Henry,1992-12-23,DePaul,USA,6-6,210,2,4,Inactive,2017,2017,2016
1628070,Jordan,Loyd,1993-07-27,Indianapolis,USA,6-4,210,2,8,Inactive,2018,2018,0
1628221,Gabe,York,1993-08-02,Arizona,USA,6-3,190,2,32,Active,2021,2023,0
1628249,Mitchell,Creek,1992-04-27,,Australia,6-6,225,2,55,Inactive,2018,2018,0
1628365,Markelle,Fultz,1998-05-29,Washington,USA,6-4,209,6,20,Active,2017,2023,2017
1628366,Lonzo,Ball,1997-10-27,UCLA,USA,6-6,190,5,2,Active,2017,2023,2017
1628367,Josh,Jackson,1997-02-10,Kansas,USA,6-8,207,6,55,Inactive,2017,2021,2017
1628368,De'Aaron,Fox,1997-12-20,Kentucky,USA,6-3,185,6,5,Active,2017,2023,2017
1628369,Jayson,Tatum,1998-03-03,Duke,USA,6-8,210,6,0,Active,2017,2023,2017
1628370,Malik,Monk,1998-02-04,Kentucky,USA,6-3,200,6,0,Active,2017,2023,2017
1628371,Jonathan,Isaac,1997-10-03,Florida State,USA,6-10,230,4,1,Active,2017,2023,2017
1628372,Dennis,Smith Jr.,1997-11-25,North Carolina State,USA,6-2,205,6,8,Active,2017,2023,2017
1628373,Frank,Ntilikina,1998-07-28,Strasbourg IG,France,6-4,200,6,21,Active,2017,2023,2017
1628374,Lauri,Markkanen,1997-05-22,Arizona,Finland,7-0,240,6,23,Active,2017,2023,2017
1628378,Donovan,Mitchell,1996-09-07,Louisville,USA,6-1,215,6,45,Active,2017,2023,2017
1628379,Luke,Kennard,1996-06-24,Duke,USA,6-5,206,6,10,Active,2017,2023,2017
1628380,Zach,Collins,1997-11-19,Gonzaga,USA,6-11,250,5,23,Active,2017,2023,2017
1628381,John,Collins,1997-09-23,Wake Forest,USA,6-9,226,6,20,Active,2017,2023,2017
1628384,O.G.,Anunoby,1997-07-17,Indiana,United Kingdom,6-7,232,6,3,Active,2017,2023,2017
1628385,Harry,Giles III,1998-04-22,Duke,USA,6-11,240,4,4,Inactive,2017,2020,2017
1628386,Jarrett,Allen,1998-04-21,Texas,USA,6-9,243,6,31,Active,2017,2023,2017
1628388,T.J.,Leaf,1997-04-30,UCLA,USA,6-10,222,5,18,Inactive,2017,2020,2017
1628389,Bam,Adebayo,1997-07-18,Kentucky,USA,6-9,255,6,13,Active,2017,2023,2017
1628392,Isaiah,Hartenstein,1998-05-05,Zalgiris,Germany,7-0,250,5,55,Active,2018,2023,2017
1628398,Kyle,Kuzma,1995-07-24,Utah,USA,6-9,221,6,33,Active,2017,2023,2017
1628399,Tyler,Lydon,1996-04-09,Syracuse,USA,6-10,225,3,20,Inactive,2017,2018,2017
1628401,Derrick,White,1994-07-02,Colorado,USA,6-4,190,6,9,Active,2017,2023,2017
1628403,Caleb,Swanigan,1997-04-18,Purdue,USA,6-9,260,4,50,Inactive,2017,2019,2017
1628405,Johnathan,Motley,1995-05-04,Baylor,USA,6-8,230,4,15,Inactive,2017,2019,0
1628407,Dwayne,Bacon,1995-08-30,Florida State,USA,6-6,221,5,8,Inactive,2017,2020,2017
1628408,PJ,Dozier,1996-10-25,South Carolina,USA,6-6,205,6,35,Active,2017,2023,0
1628409,Alec,Peters,1995-04-13,Valparaiso,USA,6-9,235,1,25,Inactive,2017,2017,2017
1628410,Edmond,Sumner,1995-12-31,Xavier,USA,6-4,196,5,4,Active,2017,2023,2017
1628414,Sindarius,Thornwell,1994-11-15,South Carolina,USA,6-4,215,5,15,Inactive,2017,2020,2017
1628415,Dillon,Brooks,1996-01-22,Oregon,Canada,6-6,225,6,24,Active,2017,2023,2017
1628417,Jaron,Blossomgame,1993-09-16,Clemson,USA,6-8,220,2,4,Inactive,2018,2018,2017
1628418,Thomas,Bryant,1997-07-31,Indiana,USA,6-10,248,6,13,Active,2017,2023,2017
1628420,Monte,Morris,1995-06-27,Iowa State,USA,6-2,183,6,22,Active,2017,2023,2017
